OrderID,CustomerID,SalespersonPersonID,ContactPersonID,OrderDate
157324,998,6,1058,2013-01-16
157325,584,6,638,2013-01-16
157326,860,14,918,2013-01-16
157327,813,16,869,2013-01-16
157328,86,3,135,2013-01-16
157329,46,7,94,2013-01-16
157330,76,15,125,2013-01-16
157331,647,20,701,2013-01-16
157332,472,7,525,2013-01-16
157333,385,8,437,2013-01-16
157334,594,3,648,2013-01-16
157335,818,16,875,2013-01-16
157336,747,15,802,2013-01-16
157337,186,3,236,2013-01-16
157338,504,8,557,2013-01-16
157339,967,7,1027,2013-01-16
157340,752,7,808,2013-01-16
157341,801,16,857,2013-01-16
157342,878,20,937,2013-01-16
157343,59,16,107,2013-01-16
157344,356,15,408,2013-01-16
157345,184,16,234,2013-01-16
157346,711,7,766,2013-01-16
157347,645,8,699,2013-01-16
157348,249,13,299,2013-01-16
157349,960,3,1020,2013-01-16
157350,286,14,338,2013-01-16
157351,731,3,786,2013-01-16
157352,208,20,258,2013-01-16
157353,467,7,519,2013-01-16
157354,83,3,132,2013-01-16
157355,72,2,121,2013-01-16
157356,62,16,110,2013-01-16
157357,258,2,308,2013-01-16
157358,636,3,690,2013-01-16
157359,40,2,88,2013-01-16
157360,842,3,899,2013-01-16
157361,271,8,322,2013-01-16
157362,879,8,938,2013-01-16
157363,462,13,514,2013-01-16
157364,700,3,755,2013-01-16
157365,323,20,375,2013-01-16
157366,213,16,263,2013-01-16
157367,223,20,273,2013-01-16
157368,656,6,710,2013-01-16
157369,530,14,583,2013-01-16
157370,472,15,525,2013-01-16
157371,330,6,382,2013-01-16
157372,196,15,246,2013-01-16
157373,912,20,971,2013-01-16
157374,245,13,295,2013-01-16
157375,38,14,86,2013-01-16
157376,167,3,217,2013-01-16
157377,313,3,365,2013-01-16
157378,124,20,173,2013-01-16
157379,178,2,228,2013-01-16
157380,938,7,998,2013-01-16
157381,611,16,665,2013-01-16
157382,711,7,766,2013-01-16
157383,249,13,299,2013-01-16
157384,62,16,110,2013-01-16
157385,700,3,755,2013-01-16
157386,27,13,74,2013-01-17
157387,851,14,908,2013-01-17
157388,759,6,815,2013-01-17
157389,426,2,478,2013-01-17
157390,97,6,146,2013-01-17
157391,176,16,226,2013-01-17
157392,139,15,189,2013-01-17
157393,92,8,141,2013-01-17
157394,209,2,259,2013-01-17
157395,526,2,579,2013-01-17
157396,171,20,221,2013-01-17
157397,237,7,287,2013-01-17
157398,543,14,596,2013-01-17
157399,919,3,979,2013-01-17
157400,403,14,455,2013-01-17
157401,108,3,157,2013-01-17
157402,638,14,692,2013-01-17
157403,849,15,906,2013-01-17
157404,256,8,306,2013-01-17
157405,602,16,656,2013-01-17
157406,637,16,691,2013-01-17
157407,853,14,910,2013-01-17
157408,668,20,722,2013-01-17
157409,564,13,618,2013-01-17
157410,559,16,613,2013-01-17
157411,83,8,132,2013-01-17
157412,380,20,432,2013-01-17
157413,527,6,580,2013-01-17
157414,346,14,398,2013-01-17
157415,349,16,401,2013-01-17
157416,982,7,1042,2013-01-17
157417,426,20,478,2013-01-17
157418,823,16,880,2013-01-17
157419,881,16,940,2013-01-17
157420,955,15,1015,2013-01-17
157421,311,7,363,2013-01-17
157422,533,2,586,2013-01-17
157423,252,3,302,2013-01-17
157424,892,14,951,2013-01-17
157425,7,2,54,2013-01-17
157426,838,13,895,2013-01-17
157427,679,3,734,2013-01-17
157428,253,3,303,2013-01-17
157429,794,20,850,2013-01-17
157430,663,15,717,2013-01-17
157431,36,16,84,2013-01-17
157432,243,8,293,2013-01-17
157433,264,13,315,2013-01-17
157434,940,8,1000,2013-01-17
157435,784,20,840,2013-01-17
157436,632,7,686,2013-01-17
157437,416,8,468,2013-01-17
157438,435,16,487,2013-01-17
157439,45,16,93,2013-01-17
157440,26,8,73,2013-01-17
157441,367,15,419,2013-01-17
157442,35,3,83,2013-01-17
157443,505,8,558,2013-01-17
157444,649,2,703,2013-01-17
157445,233,7,283,2013-01-17
157446,636,6,690,2013-01-17
157447,96,20,145,2013-01-17
157448,176,14,226,2013-01-17
157449,590,15,644,2013-01-17
157450,246,13,296,2013-01-17
157451,97,6,146,2013-01-17
157452,176,16,226,2013-01-17
157453,559,16,613,2013-01-17
157454,982,7,1042,2013-01-17
157455,823,16,880,2013-01-17
157456,784,20,840,2013-01-17
157457,26,8,73,2013-01-17
157458,184,14,234,2013-01-18
157459,809,14,865,2013-01-18
157460,500,13,553,2013-01-18
157461,558,2,612,2013-01-18
157462,742,7,797,2013-01-18
157463,825,6,882,2013-01-18
157464,936,16,996,2013-01-18
157465,79,13,128,2013-01-18
157466,128,2,177,2013-01-18
157467,940,7,1000,2013-01-18
157468,86,14,135,2013-01-18
157469,582,6,636,2013-01-18
157470,217,6,267,2013-01-18
157471,223,8,273,2013-01-18
157472,783,15,839,2013-01-18
157473,806,8,862,2013-01-18
157474,188,14,238,2013-01-18
157475,978,16,1038,2013-01-18
157476,441,16,493,2013-01-18
157477,842,3,899,2013-01-18
157478,561,8,615,2013-01-18
157479,104,14,153,2013-01-18
157480,797,16,853,2013-01-18
157481,328,6,380,2013-01-18
157482,442,14,494,2013-01-18
157483,285,20,337,2013-01-18
157484,79,2,128,2013-01-18
157485,458,16,510,2013-01-18
157486,852,16,909,2013-01-18
157487,874,13,932,2013-01-18
157488,916,7,975,2013-01-18
157489,414,15,466,2013-01-18
157490,103,16,152,2013-01-18
157491,473,15,526,2013-01-18
157492,236,20,286,2013-01-18
157493,64,14,113,2013-01-18
157494,376,13,428,2013-01-18
157495,273,20,325,2013-01-18
157496,448,15,500,2013-01-18
157497,996,2,1056,2013-01-18
157498,809,14,865,2013-01-18
157499,360,15,412,2013-01-18
157500,981,2,1041,2013-01-18
157501,359,3,411,2013-01-18
157502,260,16,310,2013-01-18
157503,455,6,507,2013-01-18
157504,336,13,388,2013-01-18
157505,375,14,427,2013-01-18
157506,951,13,1011,2013-01-18
157507,936,8,996,2013-01-18
157508,687,20,742,2013-01-18
157509,526,7,579,2013-01-18
157510,946,15,1006,2013-01-18
157511,358,15,410,2013-01-18
157512,886,20,945,2013-01-18
157513,994,8,1054,2013-01-18
157514,609,7,663,2013-01-18
157515,145,2,195,2013-01-18
157516,760,20,816,2013-01-18
157517,890,8,949,2013-01-18
157518,518,14,571,2013-01-18
157519,492,7,545,2013-01-18
157520,858,16,916,2013-01-18
157521,823,2,880,2013-01-18
157522,79,2,128,2013-01-18
157523,103,16,152,2013-01-18
157524,328,6,380,2013-01-18
157525,518,14,571,2013-01-18
157526,996,2,1056,2013-01-18
157527,30,3,77,2013-01-19
157528,386,7,438,2013-01-19
157529,694,13,749,2013-01-19
157530,660,2,714,2013-01-19
157531,546,13,599,2013-01-19
157532,407,20,459,2013-01-19
157533,400,14,452,2013-01-19
157534,65,13,114,2013-01-19
157535,204,20,254,2013-01-19
157536,320,2,372,2013-01-19
157537,389,2,441,2013-01-19
157538,109,3,158,2013-01-19
157539,711,6,766,2013-01-19
157540,609,13,663,2013-01-19
157541,553,13,606,2013-01-19
157542,609,13,663,2013-01-19
157543,562,20,616,2013-01-21
157544,957,2,1017,2013-01-21
157545,453,7,505,2013-01-21
157546,836,15,893,2013-01-21
157547,265,2,316,2013-01-21
157548,368,7,420,2013-01-21
157549,458,14,510,2013-01-21
157550,622,8,676,2013-01-21
157551,62,3,110,2013-01-21
157552,237,14,287,2013-01-21
157553,321,3,373,2013-01-21
157554,394,16,446,2013-01-21
157555,888,6,947,2013-01-21
157556,738,7,793,2013-01-21
157557,638,6,692,2013-01-21
157558,474,14,527,2013-01-21
157559,970,13,1030,2013-01-21
157560,467,20,519,2013-01-21
157561,837,7,894,2013-01-21
157562,71,13,120,2013-01-21
157563,888,14,947,2013-01-21
157564,421,8,473,2013-01-21
157565,589,14,643,2013-01-21
157566,377,16,429,2013-01-21
157567,929,16,989,2013-01-21
157568,29,15,76,2013-01-21
157569,812,14,868,2013-01-21
157570,433,20,485,2013-01-21
157571,373,13,425,2013-01-21
157572,285,16,337,2013-01-21
157573,511,20,564,2013-01-21
157574,726,13,781,2013-01-21
157575,708,3,763,2013-01-21
157576,374,6,426,2013-01-21
157577,275,6,327,2013-01-21
157578,320,20,372,2013-01-21
157579,916,15,975,2013-01-21
157580,415,13,467,2013-01-21
157581,79,8,128,2013-01-21
157582,756,8,812,2013-01-21
157583,86,7,135,2013-01-21
157584,89,6,138,2013-01-21
157585,578,7,632,2013-01-21
157586,755,3,811,2013-01-21
157587,824,3,881,2013-01-21
157588,532,3,585,2013-01-21
157589,456,15,508,2013-01-21
157590,440,3,492,2013-01-21
157591,430,6,482,2013-01-21
157592,226,16,276,2013-01-21
157593,322,8,374,2013-01-21
157594,108,3,157,2013-01-21
157595,433,14,485,2013-01-21
157596,409,7,461,2013-01-21
157597,60,2,108,2013-01-21
157598,728,13,783,2013-01-21
157599,256,7,306,2013-01-21
157600,977,3,1037,2013-01-21
157601,868,3,926,2013-01-21
157602,1,8,47,2013-01-21
157603,358,20,410,2013-01-21
157604,86,7,135,2013-01-21
157605,708,3,763,2013-01-21
157606,888,6,947,2013-01-21
157607,457,20,509,2013-01-22
157608,508,16,561,2013-01-22
157609,150,16,200,2013-01-22
157610,346,7,398,2013-01-22
157611,847,20,904,2013-01-22
157612,465,6,517,2013-01-22
157613,555,20,608,2013-01-22
157614,219,14,269,2013-01-22
157615,664,14,718,2013-01-22
157616,590,14,644,2013-01-22
157617,679,14,734,2013-01-22
157618,864,14,922,2013-01-22
157619,640,8,694,2013-01-22
157620,766,3,822,2013-01-22
157621,507,13,560,2013-01-22
157622,420,3,472,2013-01-22
157623,565,7,619,2013-01-22
157624,133,16,182,2013-01-22
157625,730,15,785,2013-01-22
157626,352,13,404,2013-01-22
157627,376,6,428,2013-01-22
157628,531,15,584,2013-01-22
157629,163,7,213,2013-01-22
157630,467,13,519,2013-01-22
157631,442,20,494,2013-01-22
157632,813,15,869,2013-01-22
157633,715,14,770,2013-01-22
157634,611,13,665,2013-01-22
157635,43,3,91,2013-01-22
157636,107,14,156,2013-01-22
157637,626,16,680,2013-01-22
157638,724,15,779,2013-01-22
157639,915,14,974,2013-01-22
157640,688,16,743,2013-01-22
157641,274,16,326,2013-01-22
157642,277,2,329,2013-01-22
157643,677,14,732,2013-01-22
157644,616,14,670,2013-01-22
157645,369,6,421,2013-01-22
157646,353,16,405,2013-01-22
157647,752,15,808,2013-01-22
157648,1004,20,1064,2013-01-22
157649,1003,16,1063,2013-01-22
157650,219,6,269,2013-01-22
157651,785,7,841,2013-01-22
157652,213,3,263,2013-01-22
157653,595,16,649,2013-01-22
157654,44,3,92,2013-01-22
157655,343,3,395,2013-01-22
157656,288,2,340,2013-01-22
157657,653,2,707,2013-01-22
157658,409,2,461,2013-01-22
157659,83,20,132,2013-01-22
157660,864,3,922,2013-01-22
157661,913,8,972,2013-01-22
157662,98,15,147,2013-01-22
157663,747,3,802,2013-01-22
157664,634,3,688,2013-01-22
157665,538,6,591,2013-01-22
157666,138,7,188,2013-01-22
157667,59,2,107,2013-01-22
157668,375,6,427,2013-01-22
157669,163,7,213,2013-01-22
157670,219,6,269,2013-01-22
157671,465,6,517,2013-01-22
157672,538,6,591,2013-01-22
157673,611,13,665,2013-01-22
157674,664,14,718,2013-01-22
157675,688,16,743,2013-01-22
157676,121,14,170,2013-01-23
157677,673,14,728,2013-01-23
157678,360,7,412,2013-01-23
157679,906,8,965,2013-01-23
157680,85,20,134,2013-01-23
157681,153,20,203,2013-01-23
157682,623,16,677,2013-01-23
157683,950,20,1010,2013-01-23
157684,411,3,463,2013-01-23
157685,486,13,539,2013-01-23
157686,250,8,300,2013-01-23
157687,111,2,160,2013-01-23
157688,659,14,713,2013-01-23
157689,560,13,614,2013-01-23
157690,94,13,143,2013-01-23
157691,734,13,789,2013-01-23
157692,440,15,492,2013-01-23
157693,14,3,61,2013-01-23
157694,338,7,390,2013-01-23
157695,918,16,978,2013-01-23
157696,534,7,587,2013-01-23
157697,709,7,764,2013-01-23
157698,431,3,483,2013-01-23
157699,971,2,1031,2013-01-23
157700,749,16,804,2013-01-23
157701,446,15,498,2013-01-23
157702,941,14,1001,2013-01-23
157703,947,8,1007,2013-01-23
157704,592,3,646,2013-01-23
157705,13,20,60,2013-01-23
157706,406,2,458,2013-01-23
157707,797,13,853,2013-01-23
157708,298,7,350,2013-01-23
157709,934,3,994,2013-01-23
157710,536,3,589,2013-01-23
157711,241,13,291,2013-01-23
157712,526,14,579,2013-01-23
157713,241,7,291,2013-01-23
157714,452,20,504,2013-01-23
157715,802,6,858,2013-01-23
157716,6,2,53,2013-01-23
157717,722,15,777,2013-01-23
157718,724,14,779,2013-01-23
157719,150,16,200,2013-01-23
157720,251,3,301,2013-01-23
157721,224,20,274,2013-01-23
157722,865,14,923,2013-01-23
157723,302,3,354,2013-01-23
157724,669,14,723,2013-01-23
157725,764,2,820,2013-01-23
157726,586,6,640,2013-01-23
157727,817,13,874,2013-01-23
157728,242,20,292,2013-01-23
157729,79,6,128,2013-01-23
157730,973,2,1033,2013-01-23
157731,714,20,769,2013-01-23
157732,819,16,876,2013-01-23
157733,284,6,336,2013-01-23
157734,475,20,528,2013-01-23
157735,79,6,128,2013-01-23
157736,111,2,160,2013-01-23
157737,918,16,978,2013-01-23
157738,943,13,1003,2013-01-24
157739,84,16,133,2013-01-24
157740,121,6,170,2013-01-24
157741,535,20,588,2013-01-24
157742,29,14,76,2013-01-24
157743,443,3,495,2013-01-24
157744,958,8,1018,2013-01-24
157745,173,8,223,2013-01-24
157746,574,15,628,2013-01-24
157747,723,16,778,2013-01-24
157748,884,16,943,2013-01-24
157749,765,15,821,2013-01-24
157750,132,16,181,2013-01-24
157751,469,16,521,2013-01-24
157752,35,8,83,2013-01-24
157753,875,15,934,2013-01-24
157754,303,16,355,2013-01-24
157755,271,15,322,2013-01-24
157756,38,20,86,2013-01-24
157757,496,15,549,2013-01-24
157758,373,15,425,2013-01-24
157759,47,14,95,2013-01-24
157760,990,20,1050,2013-01-24
157761,156,8,206,2013-01-24
157762,503,3,556,2013-01-24
157763,343,8,395,2013-01-24
157764,485,13,538,2013-01-24
157765,290,15,342,2013-01-24
157766,144,3,194,2013-01-24
157767,980,14,1040,2013-01-24
157768,775,2,831,2013-01-24
157769,696,7,751,2013-01-24
157770,30,7,77,2013-01-24
157771,892,7,951,2013-01-24
157772,504,7,557,2013-01-24
157773,478,3,531,2013-01-24
157774,196,16,246,2013-01-24
157775,284,13,336,2013-01-24
157776,86,7,135,2013-01-24
157777,250,16,300,2013-01-24
157778,853,3,910,2013-01-24
157779,538,2,591,2013-01-24
157780,8,15,55,2013-01-24
157781,634,14,688,2013-01-24
157782,643,13,697,2013-01-24
157783,381,8,433,2013-01-24
157784,730,2,785,2013-01-24
157785,600,14,654,2013-01-24
157786,721,20,776,2013-01-24
157787,994,7,1054,2013-01-24
157788,184,16,234,2013-01-24
157789,29,14,76,2013-01-24
157790,47,14,95,2013-01-24
157791,373,15,425,2013-01-24
157792,721,20,776,2013-01-24
157793,765,15,821,2013-01-24
157794,298,20,350,2013-01-25
157795,815,16,872,2013-01-25
157796,197,3,247,2013-01-25
157797,595,14,649,2013-01-25
157798,786,16,842,2013-01-25
157799,52,2,100,2013-01-25
157800,589,6,643,2013-01-25
157801,540,3,593,2013-01-25
157802,86,14,135,2013-01-25
157803,220,14,270,2013-01-25
157804,763,2,819,2013-01-25
157805,836,20,893,2013-01-25
157806,751,14,807,2013-01-25
157807,713,14,768,2013-01-25
157808,875,6,934,2013-01-25
157809,629,15,683,2013-01-25
157810,842,14,899,2013-01-25
157811,188,20,238,2013-01-25
157812,546,15,599,2013-01-25
157813,773,3,829,2013-01-25
157814,237,16,287,2013-01-25
157815,555,16,608,2013-01-25
157816,758,6,814,2013-01-25
157817,785,3,841,2013-01-25
157818,214,3,264,2013-01-25
157819,87,7,136,2013-01-25
157820,407,7,459,2013-01-25
157821,248,8,298,2013-01-25
157822,181,16,231,2013-01-25
157823,633,2,687,2013-01-25
157824,61,16,109,2013-01-25
157825,114,13,163,2013-01-25
157826,475,8,528,2013-01-25
157827,848,16,905,2013-01-25
157828,865,14,923,2013-01-25
157829,416,7,468,2013-01-25
157830,610,20,664,2013-01-25
157831,344,7,396,2013-01-25
157832,791,3,847,2013-01-25
157833,402,20,454,2013-01-25
157834,57,8,105,2013-01-25
157835,263,13,314,2013-01-25
157836,946,2,1006,2013-01-25
157837,37,8,85,2013-01-25
157838,448,13,500,2013-01-25
157839,351,6,403,2013-01-25
157840,808,16,864,2013-01-25
157841,277,7,329,2013-01-25
157842,474,8,527,2013-01-25
157843,724,15,779,2013-01-25
157844,513,6,566,2013-01-25
157845,751,14,807,2013-01-25
157846,773,3,829,2013-01-25
157847,721,6,776,2013-01-26
157848,94,15,143,2013-01-26
157849,640,2,694,2013-01-26
157850,659,16,713,2013-01-26
157851,841,20,898,2013-01-26
157852,85,16,134,2013-01-26
157853,896,7,955,2013-01-26
157854,990,6,1050,2013-01-26
157855,255,3,305,2013-01-26
157856,837,8,894,2013-01-26
157857,672,7,727,2013-01-26
157858,797,7,853,2013-01-26
157859,576,14,630,2013-01-26
157860,319,7,371,2013-01-26
157861,85,16,134,2013-01-26
157862,841,20,898,2013-01-26
157863,735,20,790,2013-01-28
157864,60,3,108,2013-01-28
157865,148,6,198,2013-01-28
157866,792,16,848,2013-01-28
157867,949,20,1009,2013-01-28
157868,867,3,925,2013-01-28
157869,371,20,423,2013-01-28
157870,109,16,158,2013-01-28
157871,15,2,62,2013-01-28
157872,595,3,649,2013-01-28
157873,915,13,974,2013-01-28
157874,57,3,105,2013-01-28
157875,9,16,56,2013-01-28
157876,801,13,857,2013-01-28
157877,239,2,289,2013-01-28
157878,215,16,265,2013-01-28
157879,670,7,725,2013-01-28
157880,922,6,982,2013-01-28
157881,171,6,221,2013-01-28
157882,231,16,281,2013-01-28
157883,347,15,399,2013-01-28
157884,856,15,914,2013-01-28
157885,305,7,357,2013-01-28
157886,431,14,483,2013-01-28
157887,248,15,298,2013-01-28
157888,150,8,200,2013-01-28
157889,162,13,212,2013-01-28
157890,208,16,258,2013-01-28
157891,176,20,226,2013-01-28
157892,492,16,545,2013-01-28
157893,707,14,762,2013-01-28
157894,420,6,472,2013-01-28
157895,28,7,75,2013-01-28
157896,976,6,1036,2013-01-28
157897,34,13,81,2013-01-28
157898,876,15,935,2013-01-28
157899,761,15,817,2013-01-28
157900,380,6,432,2013-01-28
157901,303,16,355,2013-01-28
157902,321,20,373,2013-01-28
157903,737,2,792,2013-01-28
157904,817,13,874,2013-01-28
157905,818,7,875,2013-01-28
157906,927,2,987,2013-01-28
157907,315,2,367,2013-01-28
157908,506,7,559,2013-01-28
157909,348,15,400,2013-01-28
157910,283,3,335,2013-01-28
157911,705,16,760,2013-01-28
157912,230,8,280,2013-01-28
157913,555,8,608,2013-01-28
157914,799,2,855,2013-01-28
157915,846,13,903,2013-01-28
157916,763,2,819,2013-01-28
157917,616,2,670,2013-01-28
157918,295,6,347,2013-01-28
157919,796,16,852,2013-01-28
157920,398,15,450,2013-01-28
157921,228,2,278,2013-01-28
157922,34,13,81,2013-01-28
157923,228,2,278,2013-01-28
157924,348,15,400,2013-01-28
157925,799,2,855,2013-01-28
157926,50,8,98,2013-01-29
157927,532,8,585,2013-01-29
157928,782,13,838,2013-01-29
157929,796,3,852,2013-01-29
157930,395,14,447,2013-01-29
157931,505,2,558,2013-01-29
157932,215,14,265,2013-01-29
157933,599,6,653,2013-01-29
157934,379,6,431,2013-01-29
157935,436,8,488,2013-01-29
157936,740,15,795,2013-01-29
157937,133,2,182,2013-01-29
157938,229,14,279,2013-01-29
157939,454,15,506,2013-01-29
157940,438,14,490,2013-01-29
157941,595,13,649,2013-01-29
157942,90,2,139,2013-01-29
157943,154,7,204,2013-01-29
157944,397,6,449,2013-01-29
157945,157,16,207,2013-01-29
157946,198,8,248,2013-01-29
157947,150,2,200,2013-01-29
157948,435,13,487,2013-01-29
157949,934,3,994,2013-01-29
157950,94,14,143,2013-01-29
157951,378,3,430,2013-01-29
157952,504,20,557,2013-01-29
157953,467,6,519,2013-01-29
157954,776,2,832,2013-01-29
157955,251,6,301,2013-01-29
157956,672,6,727,2013-01-29
157957,73,13,122,2013-01-29
157958,748,14,803,2013-01-29
157959,184,14,234,2013-01-29
157960,555,13,608,2013-01-29
157961,313,16,365,2013-01-29
157962,853,16,910,2013-01-29
157963,881,16,940,2013-01-29
157964,325,7,377,2013-01-29
157965,150,14,200,2013-01-29
157966,426,2,478,2013-01-29
157967,705,20,760,2013-01-29
157968,801,8,857,2013-01-29
157969,327,14,379,2013-01-29
157970,1007,20,1067,2013-01-29
157971,157,16,207,2013-01-29
157972,438,14,490,2013-01-29
157973,801,8,857,2013-01-29
157974,790,3,846,2013-01-30
157975,395,13,447,2013-01-30
157976,491,7,544,2013-01-30
157977,284,15,336,2013-01-30
157978,472,20,525,2013-01-30
157979,626,6,680,2013-01-30
157980,948,3,1008,2013-01-30
157981,347,14,399,2013-01-30
157982,617,15,671,2013-01-30
157983,625,8,679,2013-01-30
157984,269,13,320,2013-01-30
157985,393,15,445,2013-01-30
157986,527,15,580,2013-01-30
157987,186,20,236,2013-01-30
157988,921,2,981,2013-01-30
157989,781,6,837,2013-01-30
157990,647,13,701,2013-01-30
157991,119,8,168,2013-01-30
157992,889,7,948,2013-01-30
157993,811,13,867,2013-01-30
157994,799,20,855,2013-01-30
157995,75,6,124,2013-01-30
157996,722,2,777,2013-01-30
157997,147,3,197,2013-01-30
157998,695,3,750,2013-01-30
157999,901,7,960,2013-01-30
158000,554,16,607,2013-01-30
158001,711,13,766,2013-01-30
158002,719,6,774,2013-01-30
158003,329,2,381,2013-01-30
158004,675,15,730,2013-01-30
158005,784,15,840,2013-01-30
158006,20,20,67,2013-01-30
158007,67,20,116,2013-01-30
158008,792,8,848,2013-01-30
158009,194,20,244,2013-01-30
158010,823,15,880,2013-01-30
158011,950,15,1010,2013-01-30
158012,43,15,91,2013-01-30
158013,950,14,1010,2013-01-30
158014,916,3,975,2013-01-30
158015,727,7,782,2013-01-30
158016,643,13,697,2013-01-30
158017,715,15,770,2013-01-30
158018,885,16,944,2013-01-30
158019,542,7,595,2013-01-30
158020,36,20,84,2013-01-30
158021,244,8,294,2013-01-30
158022,790,14,846,2013-01-30
158023,213,8,263,2013-01-30
158024,30,2,77,2013-01-30
158025,786,16,842,2013-01-30
158026,103,15,152,2013-01-30
158027,250,20,300,2013-01-30
158028,146,15,196,2013-01-30
158029,189,16,239,2013-01-30
158030,972,2,1032,2013-01-30
158031,662,16,716,2013-01-30
158032,347,14,399,2013-01-30
158033,554,16,607,2013-01-30
158034,675,15,730,2013-01-30
158035,958,6,1018,2013-01-31
158036,16,3,63,2013-01-31
158037,843,14,900,2013-01-31
158038,570,3,624,2013-01-31
158039,913,20,972,2013-01-31
158040,414,3,466,2013-01-31
